-1.5_-27.5_0.5,-1.5_-25.5_0.5,-1.5_-23.5_0.5,-1.5_-21.5_0.5,-1.5_-19.5_0.5,-1.5_-17.5_0.5,-1.5_-15.5_0.5,-1.5_-13.5_0.5,-1.5_-11.5_0.5,-1.5_-9.5_0.5,-1.5_-7.5_0.5,-1.5_-5.5_0.5,-1.5_-3.5_0.5,-1.5_-1.5_0.5,-1.5_0.5_0.5,-1.5_2.5_0.5,-1.5_4.5_0.5,-1.5_6.5_0.5,-1.5_8.5_0.5,-1.5_10.5_0.5,-1.5_12.5_0.5,-1.5_14.5_0.5,-1.5_16.5_0.5,-1.5_18.5_0.5,-1.5_20.5_0.5,-1.5_22.5_0.5,-1.5_24.5_0.5,-1.5_26.5_0.5,0.5_-27.5_0.5,0.5_-25.5_0.5,0.5_-23.5_0.5,0.5_-21.5_0.5,0.5_-19.5_0.5,0.5_-17.5_0.5,0.5_-15.5_0.5,0.5_-13.5_0.5,0.5_-11.5_0.5,0.5_-9.5_0.5,0.5_-7.5_0.5,0.5_-5.5_0.5,0.5_-3.5_0.5,0.5_-1.5_0.5,0.5_0.5_0.5,0.5_2.5_0.5,0.5_4.5_0.5,0.5_6.5_0.5,0.5_8.5_0.5,0.5_10.5_0.5,0.5_12.5_0.5,0.5_14.5_0.5,0.5_16.5_0.5,0.5_18.5_0.5,0.5_20.5_0.5,0.5_22.5_0.5,0.5_24.5_0.5,0.5_26.5_0.5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00867588,0.15509517,1.1417334,3.4610884,4.3205824,2.2210252,0.47016066,0.0409846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016065555,0.2871974,2.1142042,6.409068,8.000636,4.112782,0.8706197,0.07589321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030162903,0.45530134,2.8689408,7.5532336,8.31303,3.8250422,0.73553586,0.05906439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054979008,0.83087707,5.2422132,13.82003,15.231043,7.0176907,1.3512198,0.10863609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079927295,0.9987025,5.312394,12.077719,11.763004,4.908331,0.87560874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299847,1.7920038,9.564008,21.822596,21.333096,8.933729,1.59897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18775937,1.918958,8.546472,16.758022,14.552202,5.592819,0.9447814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32892615,3.3787389,15.140312,29.892532,26.142323,10.113947,1.7182399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013472487,0.40597466,3.374431,12.544122,21.27957,16.658165,5.99674,0.9766838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022644844,0.695707,5.825129,21.859648,37.492443,29.68207,10.792866,1.7718621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04610328,0.81904453,5.527714,17.166443,25.365593,18.14555,6.2197003,0.9904468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07602526,1.3714443,9.347665,29.421263,44.17673,32.11527,11.157604,1.7943769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119981475,1.5499661,8.505591,22.162468,28.81722,19.127535,6.334745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19354585,2.5341463,14.084677,37.36861,49.667355,33.677345,11.3406105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763197,2.7588322,12.354813,27.209652,31.542473,19.733498,6.390229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43518966,4.4026275,20.034216,45.169777,53.879635,34.613953,11.426369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210685,0.5855084,4.6273413,17.004763,31.974873,33.553417,20.082958,6.415237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162187,0.89925325,7.2070866,27.013363,52.321934,56.897873,35.13846,11.463903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070887014,1.1569071,7.326133,22.253819,36.178986,34.94001,20.271282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041958,1.7316477,11.138596,34.66001,58.446346,58.917816,35.412804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18095255,2.1435463,10.968193,27.790089,39.644512,35.83332,20.366106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597684,3.1262174,16.286482,42.485275,63.34471,60.180473,35.546833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013352928,0.40812755,3.735118,15.559892,33.245182,42.313293,36.370975,20.41071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018309217,0.57126534,5.3085423,22.582508,49.96517,67.004074,60.917694,35.607994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046312947,0.8463857,6.1348023,20.970673,38.269157,44.234245,36.673435,20.43032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062122777,1.1538393,8.498429,29.775028,56.64351,69.55759,61.31975,35.634064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12220556,1.6350653,9.509877,26.918354,42.585278,45.52404,36.832157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600564,2.1715703,12.853704,37.450058,62.213135,71.22197,61.524567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854952,2.9612937,13.945551,33.027527,46.050148,46.33327,36.909985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36454234,3.8323922,18.408453,45.10051,66.552155,72.23536,61.622032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.021281572,0.6135454,5.043667,19.388802,38.886745,48.64733,46.807346,36.945618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025873888,0.76338196,6.364117,25.026295,52.224083,69.70978,72.81174,61.665356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.07235473,1.2288467,8.09623,25.625044,44.133163,50.464874,47.06664,36.960854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08619105,1.49005,9.96918,32.391266,58.42008,71.85629,73.11796,61.683346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.18677191,2.3061674,12.273382,32.294605,48.51843,51.652218,47.199024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21754065,2.7268016,14.764502,40.047844,63.45431,73.219345,73.269936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.013387927,0.42601752,4.066749,17.608574,38.952324,51.939663,52.376186,47.26211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014952006,0.48473674,4.693068,20.722992,47.48337,67.27524,74.02789,73.34039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.046839558,0.89322144,6.753809,23.972569,45.15907,54.432415,52.788452,47.290188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051306654,0.9924858,7.6133175,27.639269,54.228752,69.98432,74.47594,73.3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.124723375,1.7433704,10.575225,31.046083,50.550797,56.124813,53.007206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13388029,1.8938268,11.664842,35.13872,59.945145,71.778625,74.70786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.29403317,3.1877735,15.649528,38.386925,54.92397,57.19764,53.115585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090852,3.3885217,16.915823,42.735157,64.47059,72.88881,74.820015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.021206964,0.6374027,5.477199,21.935509,45.494167,58.233078,57.832096,53.16568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144831,0.6563625,5.704003,23.273342,49.923283,67.81735,73.53048,74.87068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.07253994,1.286991,8.862223,29.199354,51.91296,60.5688,58.1821,53.187275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07226317,1.2993942,9.05486,30.463873,56.27729,70.1295,73.87695,74.89206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.18843518,2.4332058,13.530406,37.02845,57.31996,62.106544,58.36219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847274,2.411676,13.584845,38.06119,61.52422,71.62172,74.05171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.43267876,4.321119,19.539688,44.905155,61.57152,63.051548,58.44869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41724914,4.208984,19.305727,45.559875,65.57174,72.52137,74.134056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.03266267,0.91184646,7.2158284,26.740873,52.282238,64.68358,63.592167,58.487362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03061264,0.8663425,6.9220104,26.05494,52.473946,68.48847,73.02806,74.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.109181374,1.7891744,11.358094,34.794575,58.73038,66.80954,63.880806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128293,1.6766154,10.747679,33.493088,58.429253,70.45194,73.29464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.2763207,3.2868977,16.884796,43.1927,63.98547,68.163666,64.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536852,3.042281,15.78708,41.15073,63.220985,71.68667,73.42566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.020014843,0.61671484,5.670828,23.76002,51.357796,67.97864,68.96785,64.09119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018052226,0.56070095,5.1924477,21.988129,48.515175,66.82259,72.412,73.48581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.06863766,1.2630064,9.208345,31.733541,58.75868,70.80741,69.413086,64.12005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615184,1.1384509,8.354797,29.11603,55.131165,69.351364,72.81002,73.511604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.17875147,2.4069083,14.10182,40.353943,65.01212,72.67548,69.64289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15928192,2.1540534,12.699424,36.769573,60.683228,71.00991,73.014046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.4112053,4.2942142,20.411821,49.04151,69.93761,73.82544,69.75345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36468217,3.8217094,18.27505,44.446056,65.03547,72.02603,73.11174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.029684233,0.86861813,7.1967154,27.996166,57.20255,73.55382,74.48528,69.80303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026159812,0.76778615,6.3795958,24.958902,51.638134,68.22233,72.60754,73.15543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.09934731,1.7075827,11.357414,36.493263,64.34844,76.02853,74.8382,69.82375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08751863,1.5067413,10.044314,32.443096,57.93219,70.40203,72.91838,73.17368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.2517295,3.1418622,16.916649,45.366413,70.180504,77.60704,75.01414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22194865,2.772048,14.948614,40.270897,63.07718,71.794586,73.07359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.017391577,0.56241107,5.4273224,23.839952,54.00285,74.616974,78.54552,75.095894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015399528,0.4970444,4.795729,21.078915,47.91811,67.00549,72.625565,73.14598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.059678916,1.1528099,8.821715,31.876331,61.837875,77.76256,79.06557,75.131294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053060886,1.0228571,7.8187957,28.236162,54.896027,69.80697,73.08872,73.17751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
